time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-28T11:46:24.630Z,37.4803333,-118.853,2.84,0.67,md,13,151,0.1111,0.04,nc,nc73332861,2020-01-28T20:35:02.943Z,"18km WSW of Toms Place, CA",earthquake,0.74,2.52,0.186,11,reviewed,nc,nc
2020-01-28T11:44:15.190Z,46.4565,-120.714833333333,9.54,1.18,ml,6,201,,0.04,uw,uw61569587,2020-01-28T18:50:32.010Z,"13km SSW of Ahtanum, Washington",earthquake,0.5,2.42,0.360051052444796,3,reviewed,uw,uw
2020-01-28T11:40:44.071Z,37.4426,-115.52,2.9,1.3,ml,20,68.84,0.271,0.177,nn,nn00716071,2020-01-28T18:29:20.391Z,"32km WNW of Alamo, Nevada",earthquake,,3.1,0.31,12,reviewed,nn,nn
2020-01-28T11:26:14.541Z,39.1048,27.859,6.29,5.1,mb,,20,0.534,0.84,us,us60007i49,2020-01-28T23:03:29.788Z,"16km E of Kirkagac, Turkey",earthquake,5.1,4.2,0.049,138,reviewed,us,us
2020-01-28T11:24:51.150Z,46.4801666666667,-119.472166666667,16.34,0.44,ml,13,57,,0.12,uw,uw61569582,2020-01-28T19:59:29.700Z,"21km NNW of West Richland, Washington",earthquake,0.35,0.87,0.221276758762678,5,reviewed,uw,uw
2020-01-28T10:59:20.539Z,64.8596,-146.8133,21.4,1.1,ml,,,,0.31,ak,ak0201ahcqph,2020-01-28T11:12:27.294Z,"24km NNE of Eielson Air Force Base, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-28T10:47:05.570Z,36.0885,-117.8333333,1.07,1.53,ml,19,90,0.03385,0.14,ci,ci39284864,2020-01-28T10:50:48.139Z,"11km ENE of Coso Junction, CA",earthquake,0.25,0.31,0.18,22,automatic,ci,ci
2020-01-28T10:41:09.000Z,34.78416667,-97.58783333,5.52,1.52,ml,40,61,0.1313742199,0.23,ok,ok2020bydt,2020-01-28T15:15:53.945Z,"5km SSE of Lindsay, Oklahoma",earthquake,,0.6,0.23,16,reviewed,ok,ok
2020-01-28T10:38:41.930Z,17.8381,-66.8556,5,3.61,md,11,238,0.139,0.11,pr,pr2020028005,2020-01-28T18:41:11.515Z,"21km SSE of Guanica, Puerto Rico",earthquake,0.76,0.42,0.11,7,reviewed,pr,pr
2020-01-28T10:33:08.870Z,35.6896667,-117.504,4.45,0.84,ml,14,161,0.1084,0.13,ci,ci39284856,2020-01-28T15:18:15.362Z,"12km SW of Searles Valley, CA",earthquake,0.43,0.78,0.139,8,reviewed,ci,ci
2020-01-28T10:27:58.390Z,37.5923333,-119.0128333,1.81,0.89,md,21,196,0.02144,0.05,nc,nc73332851,2020-01-28T19:23:02.526Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.5,0.39,0.352,17,reviewed,nc,nc
2020-01-28T10:26:27.010Z,33.7883333,-116.1073333,5.63,1.03,ml,34,92,0.09546,0.2,ci,ci39284848,2020-01-28T10:29:53.790Z,"12km NE of Indio, CA",earthquake,0.33,1.37,0.136,28,automatic,ci,ci
2020-01-28T10:25:50.300Z,33.219,-115.52,14.44,1.26,ml,9,194,0.09025,0.17,ci,ci39284840,2020-01-28T10:29:22.904Z,"2km S of Niland, CA",earthquake,0.87,1.43,0.266,9,automatic,ci,ci
2020-01-28T10:25:07.590Z,33.5956667,-116.8075,4.77,0.44,ml,22,78,0.048,0.11,ci,ci39284832,2020-01-28T15:18:29.363Z,"13km WNW of Anza, CA",earthquake,0.23,0.27,0.125,16,reviewed,ci,ci
2020-01-28T10:21:02.570Z,33.9918333,-116.7835,12.99,1.34,ml,51,27,0.04768,0.16,ci,ci39284824,2020-01-28T10:31:58.270Z,"8km N of Cabazon, CA",earthquake,0.19,0.46,0.142,28,automatic,ci,ci
2020-01-28T10:19:59.710Z,19.2129993,-155.4226685,32.99,2.21,ml,37,153,0.03405,0.12,hv,hv71355472,2020-01-28T10:26:26.760Z,"6km E of Pahala, Hawaii",earthquake,0.59,0.84,0.1,3,automatic,hv,hv
2020-01-28T10:04:37.790Z,19.2111664,-155.4140015,33.23,1.83,md,41,152,0.03049,0.12,hv,hv71355427,2020-01-28T10:08:03.870Z,"6km E of Pahala, Hawaii",earthquake,0.57,0.67,0.26,10,automatic,hv,hv
2020-01-28T10:04:29.790Z,38.8618317,-122.807663,1.73,0.61,md,14,139,0.01077,0.19,nc,nc73332846,2020-01-28T10:34:02.633Z,"9km WNW of Cobb, CA",earthquake,1.26,1.12,0.01,3,automatic,nc,nc
2020-01-28T09:42:01.559Z,63.3923,-153.6867,6.2,2.3,ml,,,,1.4,ak,ak0201agnmrs,2020-01-28T09:53:21.086Z,"107km ENE of McGrath, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-28T09:33:42.763Z,39.1549,-117.6519,0,1.5,ml,7,180,0.394,0.1053,nn,nn00716069,2020-01-28T18:13:45.908Z,"39km NE of Gabbs, Nevada",earthquake,,4.2,0.19,2,reviewed,nn,nn
2020-01-28T09:13:07.605Z,59.0113,-153.9376,70.8,1.5,ml,,,,0.69,ak,ak0201aghf60,2020-01-28T09:18:31.614Z,"99km SE of Old Iliamna, Alaska",earthquake,,7.7,,,automatic,ak,ak
2020-01-28T09:01:28.803Z,61.8872,-149.2835,17.2,1.5,ml,,,,0.81,ak,ak0201agew7k,2020-01-28T09:11:57.840Z,"16km N of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T08:55:58.180Z,34.1608333,-117.4705,10.95,1.45,ml,50,40,0.09678,0.17,ci,ci39284816,2020-01-28T09:07:19.620Z,"7km N of Fontana, CA",earthquake,0.21,0.35,0.161,25,automatic,ci,ci
2020-01-28T08:55:12.300Z,35.0571667,-118.3148333,0.26,0.91,ml,14,70,0.06994,0.15,ci,ci39284808,2020-01-28T15:18:44.364Z,"13km W of Mojave, CA",earthquake,0.3,31.61,0.134,15,reviewed,ci,ci
2020-01-28T08:54:38.170Z,35.8355,-117.6413333,7.62,0.95,ml,14,102,0.04071,0.15,ci,ci39284800,2020-01-28T08:58:09.093Z,"23km WNW of Searles Valley, CA",earthquake,0.33,0.74,0.176,10,automatic,ci,ci
2020-01-28T08:42:57.240Z,37.6315,-118.8706667,0.69,-0.02,md,9,93,0.01391,0.02,nc,nc73332841,2020-01-28T18:39:44.027Z,"10km E of Mammoth Lakes, CA",earthquake,0.43,0.77,0.259,7,reviewed,nc,nc
2020-01-28T08:39:36.750Z,45.8565,-111.3543333,6,0.49,ml,5,198,0.31,0.35,mb,mb80379529,2020-01-28T16:10:23.660Z,"1km W of Manhattan, Montana",earthquake,1.93,31.61,,0,reviewed,mb,mb
2020-01-28T08:36:31.807Z,61.5933,-152.0209,130.9,1.9,ml,,,,1.39,ak,ak0201ag0ywc,2020-01-28T08:40:49.712Z,"106km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-28T08:35:01.870Z,35.9661667,-117.6728333,3.29,0.36,ml,7,168,0.02577,0.05,ci,ci39284792,2020-01-28T15:18:59.647Z,"21km E of Little Lake, CA",earthquake,0.38,0.32,0.175,5,reviewed,ci,ci
2020-01-28T08:21:17.740Z,35.0108333,-118.892,14.56,1.54,ml,22,97,0.09656,0.26,ci,ci39284784,2020-01-28T08:25:04.752Z,"8km NNE of Grapevine, CA",earthquake,0.58,0.94,0.124,27,automatic,ci,ci
2020-01-28T08:19:41.995Z,63.3376,-154.0525,0,2.1,ml,,,,0.73,ak,ak0201afxcie,2020-01-28T08:27:54.741Z,"88km ENE of McGrath, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-28T08:17:59.910Z,46.8825,-121.937,8.17,2.14,ml,34,55,,0.14,uw,uw61569557,2020-01-28T18:42:17.611Z,"25km E of Eatonville, Washington",earthquake,0.18,0.2,0.118546926060819,16,reviewed,uw,uw
2020-01-28T08:17:21.330Z,33.6945,-116.7096667,16.59,0.62,ml,22,104,0.01704,0.19,ci,ci39284776,2020-01-28T15:19:18.129Z,"5km S of Idyllwild, CA",earthquake,0.52,0.59,0.175,13,reviewed,ci,ci
2020-01-28T08:03:49.090Z,33.9518333,-116.6325,14.07,1.05,ml,32,57,0.04804,0.21,ci,ci39284768,2020-01-28T15:19:16.618Z,"10km NW of Garnet, CA",earthquake,0.27,0.63,0.136,26,reviewed,ci,ci
2020-01-28T08:01:37.670Z,37.6505,-119.0463333,1.29,0.25,md,10,77,0.01204,0.07,nc,nc73332826,2020-01-28T19:01:03.390Z,"6km WNW of Mammoth Lakes, CA",earthquake,0.29,0.52,0.225,7,reviewed,nc,nc
2020-01-28T07:55:24.330Z,33.7923333,-116.1075,5.35,0.98,ml,30,93,0.09505,0.23,ci,ci39284760,2020-01-28T07:59:00.593Z,"13km NE of Indio, CA",earthquake,0.4,0.95,0.128,27,automatic,ci,ci
2020-01-28T07:51:43.540Z,33.7863333,-116.1375,4.64,0.58,ml,11,212,0.07074,0.16,ci,ci39284752,2020-01-28T07:55:15.567Z,"10km NE of Indio, CA",earthquake,1.05,0.61,0.117,9,automatic,ci,ci
2020-01-28T07:51:14.220Z,47.5613333,-113.8473333,5.99,0.17,md,7,150,0.322,0.07,mb,mb80379509,2020-01-28T15:31:50.230Z,"19km E of Ronan, Montana",earthquake,0.45,7.44,0.361,2,reviewed,mb,mb
2020-01-28T07:48:07.890Z,36.1045,-117.8536667,3.37,1.07,ml,12,138,0.01309,0.14,ci,ci39284744,2020-01-28T15:19:33.719Z,"11km NE of Coso Junction, CA",earthquake,0.35,0.47,0.205,14,reviewed,ci,ci
2020-01-28T07:46:45.840Z,37.6368333,-119.0241667,0.74,0.39,md,16,77,0.004971,0.04,nc,nc73332821,2020-01-28T18:39:03.268Z,"4km W of Mammoth Lakes, CA",earthquake,0.19,0.33,0.322,14,reviewed,nc,nc
2020-01-28T07:19:33.200Z,37.5896667,-118.8875,0.49,0,md,11,207,0.03145,0.05,nc,nc73332816,2020-01-28T18:10:03.101Z,"10km ESE of Mammoth Lakes, CA",earthquake,0.64,1.24,0.124,10,reviewed,nc,nc
2020-01-28T07:09:04.640Z,38.7563324,-122.7291641,2.15,1.38,md,13,183,0.02619,0.03,nc,nc73332811,2020-01-28T08:59:02.800Z,"3km SE of The Geysers, CA",earthquake,0.53,0.57,0.07,4,automatic,nc,nc
2020-01-28T07:03:15.380Z,19.204834,-155.3968353,33.55,2.35,ml,55,159,0.0325,0.12,hv,hv71355212,2020-01-28T07:08:48.410Z,"8km E of Pahala, Hawaii",earthquake,0.44,0.65,3.33,11,automatic,hv,hv
2020-01-28T07:01:59.720Z,33.7905,-116.1058333,8.1,0.76,ml,20,142,0.09654,0.24,ci,ci39284736,2020-01-28T07:05:45.247Z,"13km NE of Indio, CA",earthquake,0.5,1.36,0.044,10,automatic,ci,ci
2020-01-28T06:52:29.900Z,19.2281666,-155.4309998,32.79,2.37,ml,57,125,0.03299,0.13,hv,hv71355197,2020-01-28T06:58:05.690Z,"5km ENE of Pahala, Hawaii",earthquake,0.53,0.69,4.54,4,automatic,hv,hv
2020-01-28T06:52:04.163Z,33.7314,45.7272,10,4.8,mb,,102,1.382,0.64,us,us60007i09,2020-01-28T07:46:55.040Z,"16km E of Mandali, Iraq",earthquake,6.4,1.5,0.061,82,reviewed,us,us
2020-01-28T06:34:06.830Z,35.2688333,-119.034,21.7,1.46,ml,17,73,0.219,0.21,ci,ci39284728,2020-01-28T06:37:40.825Z,"10km S of Bakersfield, CA",earthquake,0.61,1.8,0.163,19,automatic,ci,ci
2020-01-28T06:33:07.660Z,19.1564999,-155.4734955,32.39,1.97,md,46,165,0.09452,0.11,hv,hv71355172,2020-01-28T06:36:18.130Z,"5km S of Pahala, Hawaii",earthquake,0.58,0.85,0.12,11,automatic,hv,hv
2020-01-28T06:29:35.120Z,36.0136667,-79.7381667,6.08,2.33,md,15,92,0.5514,0.31,se,se60099523,2020-01-28T23:23:20.823Z,"4km NW of Forest Oaks, North Carolina",earthquake,0.55,3.86,0.041,10,reviewed,se,se
2020-01-28T06:26:08.940Z,38.8243332,-122.7860031,0.5,0.4,md,9,109,0.01181,0.01,nc,nc73332801,2020-01-28T07:01:02.881Z,"6km W of Cobb, CA",earthquake,0.3,0.57,0.16,2,automatic,nc,nc
2020-01-28T06:17:45.520Z,38.845665,-122.446167,9.09,2.19,md,23,82,0.03313,0.14,nc,nc73332796,2020-01-28T08:33:04.442Z,"11km ENE of Hidden Valley Lake, CA",earthquake,0.43,0.44,0.12,17,automatic,nc,nc
2020-01-28T06:15:35.910Z,38.8278351,-122.8075027,1.88,0.72,md,21,76,0.004867,0.02,nc,nc73332791,2020-01-28T06:38:02.739Z,"7km NW of The Geysers, CA",earthquake,0.24,0.4,0.13,4,automatic,nc,nc
2020-01-28T06:09:25.633Z,36.0074,-116.0662,8.4,1.1,ml,23,52.1,0.201,0.2193,nn,nn00716067,2020-01-28T18:04:26.884Z,"23km SSW of Pahrump, Nevada",earthquake,,6,0.16,9,reviewed,nn,nn
2020-01-28T05:59:23.230Z,37.5745,-118.8343333,2.11,0.27,md,8,287,0.01605,0.02,nc,nc73332786,2020-01-28T18:29:03.214Z,"14km W of Toms Place, CA",earthquake,1.14,0.61,0.202,7,reviewed,nc,nc
2020-01-28T05:35:22.890Z,35.89,-117.7296667,6.92,0.38,ml,9,76,0.08616,0.11,ci,ci39284592,2020-01-28T05:38:57.740Z,"17km ESE of Little Lake, CA",earthquake,0.33,1.12,0.175,5,automatic,ci,ci
2020-01-28T05:32:03.416Z,62.4278,-152.4058,112.6,1.8,ml,,,,0.23,ak,ak0201ae7r11,2020-01-28T05:35:21.257Z,"119km W of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-28T05:28:48.930Z,36.3568344,-120.9311676,4.22,1.95,md,17,123,0.09809,0.09,nc,nc73332771,2020-01-28T07:51:04.187Z,"24km NE of King City, CA",earthquake,0.37,1.68,0.16,15,automatic,nc,nc
2020-01-28T05:20:43.200Z,35.6325,-117.4151667,2.74,2.01,ml,29,70,0.0598,0.2,ci,ci39284584,2020-01-28T15:20:32.240Z,"15km SSW of Trona, CA",earthquake,0.31,0.58,0.185,26,reviewed,ci,ci
2020-01-28T05:19:39.760Z,33.4095,-116.344,11.34,1.1,ml,37,82,0.05512,0.24,ci,ci39284576,2020-01-28T05:23:16.297Z,"17km N of Borrego Springs, CA",earthquake,0.28,0.74,0.141,27,automatic,ci,ci
2020-01-28T05:07:51.340Z,19.1931667,-155.4378357,37.43,2.26,ml,59,140,0.04401,0.11,hv,hv71355057,2020-01-28T05:13:29.220Z,"4km ESE of Pahala, Hawaii",earthquake,0.5,0.67,3.8,4,automatic,hv,hv
2020-01-28T05:07:19.212Z,37.8081,-115.1282,0,1.2,ml,10,107.84,0.406,0.1806,nn,nn00716063,2020-01-28T17:45:54.871Z,"49km N of Alamo, Nevada",earthquake,,0,0.11,8,reviewed,nn,nn
2020-01-28T05:04:24.020Z,33.3903333,-116.9985,15.44,0.72,ml,24,80,0.02791,0.23,ci,ci39284568,2020-01-28T15:20:23.731Z,"8km ENE of Pala, CA",earthquake,0.42,0.8,0.185,19,reviewed,ci,ci
2020-01-28T04:58:27.891Z,63.5635,-147.4406,10.8,1.4,ml,,,,1.15,ak,ak0201adrxxh,2020-01-28T05:02:23.358Z,"77km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-28T04:58:06.510Z,35.9075,-117.7005,8.75,0.95,ml,17,67,0.05727,0.1,ci,ci39284560,2020-01-28T17:12:41.937Z,"19km E of Little Lake, CA",earthquake,0.18,0.43,0.071,6,reviewed,ci,ci
2020-01-28T04:58:05.710Z,35.7115,-117.5043333,1.87,0.74,ml,16,85,0.1195,0.14,ci,ci37433365,2020-01-28T17:22:19.713Z,"11km SW of Searles Valley, CA",earthquake,0.21,0.41,0.106,5,reviewed,ci,ci
2020-01-28T04:51:49.910Z,37.4198333,-118.4395,9.55,1.5,md,18,105,0.01267,0.09,nc,nc73332756,2020-01-28T19:28:03.549Z,"4km NNW of Dixon Lane-Meadow Creek, CA",earthquake,0.37,0.95,0.185,18,reviewed,nc,nc
2020-01-28T04:51:48.120Z,47.568,-113.8306667,17.63,1.51,ml,16,153,0.32,0.15,mb,mb80379504,2020-01-28T15:25:36.710Z,"20km ENE of Ronan, Montana",earthquake,0.56,2.46,0.3,3,reviewed,mb,mb
2020-01-28T04:47:37.140Z,35.8401667,-117.6811667,6.29,0.68,ml,11,96,0.07222,0.15,ci,ci39284552,2020-01-28T04:51:18.950Z,"23km ESE of Little Lake, CA",earthquake,0.35,0.82,0.152,8,automatic,ci,ci
2020-01-28T04:47:27.685Z,-11.672,124.2868,10,4.6,mb,,79,1.904,1.02,us,us60007hxq,2020-01-28T05:02:00.040Z,"183km SSE of Kupang, Indonesia",earthquake,7.3,1.9,0.172,10,reviewed,us,us
2020-01-28T04:43:46.100Z,34.0883333,-118.1828333,5.4,1.48,ml,30,123,0.06487,0.2,ci,ci39284536,2020-01-28T15:20:40.885Z,"4km SSE of Highland Park, CA",earthquake,0.32,0.55,0.149,22,reviewed,ci,ci
2020-01-28T04:34:34.550Z,19.2121658,-155.4499969,32.92,1.92,md,43,146,0.05564,0.18,hv,hv71355027,2020-01-28T04:37:49.280Z,"3km ENE of Pahala, Hawaii",earthquake,0.63,0.85,0.1,4,automatic,hv,hv
2020-01-28T04:25:13.320Z,33.502,-116.7808333,1.95,0.74,ml,36,31,0.01931,0.15,ci,ci39284528,2020-01-28T17:07:31.930Z,"10km NE of Aguanga, CA",earthquake,0.13,0.22,0.087,21,reviewed,ci,ci
2020-01-28T04:24:14.080Z,46.0266667,-111.3883333,5.88,0.51,ml,4,157,0.175,0.08,mb,mb80379524,2020-01-28T16:03:42.110Z,"19km NE of Three Forks, Montana",earthquake,0.75,6.43,0.247,2,reviewed,mb,mb
2020-01-28T04:24:07.498Z,10.2118,-62.1016,40.45,4.8,mb,,125,1.958,0.81,us,us60007hxa,2020-01-28T20:54:01.185Z,"31km NNE of Pedernales, Venezuela",earthquake,8.1,9.6,0.037,230,reviewed,us,us
2020-01-28T04:19:51.310Z,52.7147,159.0955,67.63,4.7,mb,,136,0.41,0.6,us,us60007hx9,2020-01-28T04:40:36.040Z,"47km SE of Petropavlovsk-Kamchatskiy, Russia",earthquake,9.1,5.3,0.039,201,reviewed,us,us
2020-01-28T04:08:44.490Z,38.8311653,-122.817337,1.58,1.34,md,23,65,0.009612,0.05,nc,nc73332741,2020-01-28T06:30:02.694Z,"8km NW of The Geysers, CA",earthquake,0.22,0.35,0.05,4,automatic,nc,nc
2020-01-28T04:01:53.580Z,33.7078333,-116.7586667,15.82,0.61,ml,19,52,0.03724,0.17,ci,ci39284520,2020-01-28T15:20:46.885Z,"5km SW of Idyllwild, CA",earthquake,0.36,0.55,0.145,19,reviewed,ci,ci
2020-01-28T04:01:04.620Z,35.6503333,-117.4556667,3.75,1.39,ml,21,156,0.06392,0.17,ci,ci39284512,2020-01-28T15:21:01.886Z,"14km SSW of Searles Valley, CA",earthquake,0.39,0.8,0.169,19,reviewed,ci,ci
2020-01-28T03:58:57.020Z,38.8086662,-122.8249969,1.44,0.8,md,16,64,0.003273,0.03,nc,nc73332736,2020-01-28T04:25:02.656Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.46,0.08,3,automatic,nc,nc
2020-01-28T03:53:27.720Z,33.3858333,-116.336,4.74,0.81,ml,25,83,0.03218,0.22,ci,ci39284504,2020-01-28T15:21:15.888Z,"15km NNE of Borrego Springs, CA",earthquake,0.37,0.64,0.17,21,reviewed,ci,ci
2020-01-28T03:52:31.760Z,19.2068329,-155.4385071,37.61,1.71,md,38,193,0.04932,0.14,hv,hv71354962,2020-01-28T03:55:37.850Z,"4km E of Pahala, Hawaii",earthquake,0.78,0.62,0.08,6,automatic,hv,hv
2020-01-28T03:50:03.710Z,61.301,-150.6783,58.9,1.3,ml,,,,0.36,ak,ak0201ad4qqb,2020-01-28T03:55:19.595Z,"42km WNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-28T03:47:51.120Z,35.9066667,-117.6853333,4.01,0.7,ml,11,88,0.04998,0.14,ci,ci39284496,2020-01-28T15:21:16.887Z,"20km E of Little Lake, CA",earthquake,0.32,1.01,0.128,8,reviewed,ci,ci
2020-01-28T03:42:52.812Z,58.4213,-154.0154,75.1,2.5,ml,,,,0.4,ak,ak0201ad34ry,2020-01-28T03:53:26.294Z,"98km N of Larsen Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-28T03:30:18.960Z,37.6176667,-118.8561667,2.2,0,md,8,122,0.005549,0.03,nc,nc73332731,2020-01-28T18:16:05.129Z,"11km E of Mammoth Lakes, CA",earthquake,0.44,1.13,0.3,8,reviewed,nc,nc
2020-01-28T03:21:38.891Z,60.1369,-152.2859,79.1,1.9,ml,,,,0.23,ak,ak0201acyloh,2020-01-28T03:34:28.721Z,"46km SSE of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-01-28T03:08:04.440Z,33.9918333,-116.4126667,6.09,0.94,ml,23,80,0.05113,0.19,ci,ci39284488,2020-01-28T15:21:31.889Z,"9km ENE of Desert Hot Springs, CA",earthquake,0.31,0.65,0.122,27,reviewed,ci,ci
2020-01-28T02:58:07.560Z,35.8886667,-117.7058333,7.16,1.03,ml,15,64,0.0743,0.2,ci,ci39284480,2020-01-28T03:01:53.758Z,"19km ESE of Little Lake, CA",earthquake,0.46,1.24,0.193,13,automatic,ci,ci
2020-01-28T02:57:57.930Z,35.095,-116.9661667,1.56,1.87,ml,19,53,0.2206,0.12,ci,ci39284472,2020-01-28T15:21:48.890Z,"22km NNE of Barstow, CA",earthquake,0.23,1.14,0.192,26,reviewed,ci,ci
2020-01-28T02:57:19.820Z,19.2189999,-155.4160004,33.06,2.27,md,51,139,0.02538,0.14,hv,hv71354887,2020-01-28T03:00:37.620Z,"6km ENE of Pahala, Hawaii",earthquake,0.5,0.58,0.13,25,automatic,hv,hv
2020-01-28T02:47:14.700Z,19.2188339,-155.4360046,31.14,1.98,md,48,130,0.04085,0.14,hv,hv71354877,2020-01-28T02:50:28.560Z,"4km ENE of Pahala, Hawaii",earthquake,0.58,0.92,0.17,18,automatic,hv,hv
2020-01-28T02:35:14.710Z,38.7883339,-122.7633362,1.96,1.57,md,26,75,0.0126,0.03,nc,nc73332726,2020-01-28T04:03:05.524Z,"1km NNW of The Geysers, CA",earthquake,0.22,0.35,0.07,6,automatic,nc,nc
2020-01-28T02:34:44.450Z,61.8634,-147.7304,24.4,2.1,ml,,,,0.75,ak,ak0201acfyse,2020-01-28T02:39:04.924Z,"59km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T02:34:05.500Z,36.0795,-117.8415,1.76,1.09,ml,15,116,0.03951,0.12,ci,ci39284456,2020-01-28T02:37:44.613Z,"10km ENE of Coso Junction, CA",earthquake,0.18,0.22,0.213,18,automatic,ci,ci
2020-01-28T02:15:10.390Z,17.9303,-66.8766,10,2.82,md,12,214,0.0449,0.16,pr,pr2020028004,2020-01-28T10:17:42.378Z,"5km SE of Guanica, Puerto Rico",earthquake,0.98,0.54,0.31,7,reviewed,pr,pr
2020-01-28T02:09:44.730Z,35.6705,-117.5213333,10.67,1.11,ml,16,97,0.09667,0.17,ci,ci39284432,2020-01-28T15:22:05.679Z,"15km ENE of Ridgecrest, CA",earthquake,0.39,0.86,0.151,13,reviewed,ci,ci
2020-01-28T02:09:11.210Z,40.5250015,-123.6251678,23.22,2.12,md,11,92,0.06091,0.1,nc,nc73332721,2020-01-28T05:21:04.043Z,"38km W of Hayfork, CA",earthquake,0.8,0.97,0.06,3,automatic,nc,nc
2020-01-28T02:03:40.859Z,35.83283333,-97.267,6.67,1.39,ml,67,40,0,0.18,ok,ok2020bxmr,2020-01-28T15:20:42.574Z,"12km S of Langston, Oklahoma",earthquake,,0.4,0.17,29,reviewed,ok,ok
2020-01-28T02:00:28.193Z,58.2049,-151.3546,35.2,2.5,ml,,,,0.55,ak,ak0201ac8n7n,2020-01-28T02:12:27.202Z,"77km NE of Kodiak, Alaska",earthquake,,21.5,,,automatic,ak,ak
2020-01-28T01:59:54.900Z,17.9938,-66.753,5,2.23,ml,12,184,0.1276,0.14,pr,pr2020028003,2020-01-28T02:20:46.663Z,"3km W of Tallaboa, Puerto Rico",earthquake,0.76,0.42,0,0,reviewed,pr,pr
2020-01-28T01:48:54.740Z,33.502,-116.784,6.52,0.61,ml,26,47,0.01713,0.19,ci,ci39284424,2020-01-28T15:22:03.613Z,"10km NE of Aguanga, CA",earthquake,0.3,0.85,0.101,20,reviewed,ci,ci
2020-01-28T01:41:27.400Z,19.4128342,-155.33284,3.8,2.25,ml,34,77,0.02275,0.15,hv,hv71354762,2020-01-28T01:47:01.270Z,"10km WSW of Volcano, Hawaii",earthquake,0.32,0.81,0.3,5,automatic,hv,hv
2020-01-28T01:36:50.750Z,35.1385,-95.37866667,6.72,2.55,ml,34,210,0.09718092979,0.2,ok,ok2020bxlu,2020-01-28T15:11:50.538Z,"1km NNW of Quinton, Oklahoma",earthquake,,0.5,0.17,12,reviewed,ok,ok
2020-01-28T01:36:02.539Z,43.558,145.9487,78.99,5.5,mb,,102,2.491,0.77,us,us60007huu,2020-01-28T16:39:45.040Z,"39km NE of Nemuro, Japan",earthquake,8.2,6.7,0.044,175,reviewed,us,us
2020-01-28T01:24:49.210Z,46.0228333,-111.3736667,5.86,0.63,ml,5,161,0.171,0.06,mb,mb80379519,2020-01-28T15:58:21.540Z,"18km N of Manhattan, Montana",earthquake,0.58,5.73,0.526,2,reviewed,mb,mb
2020-01-28T01:24:34.040Z,32.9681667,-116.2886667,11.82,0.94,ml,22,107,0.01833,0.2,ci,ci39284400,2020-01-28T01:28:10.188Z,"24km SW of Ocotillo Wells, CA",earthquake,0.32,0.77,0.196,15,automatic,ci,ci
2020-01-28T01:21:50.329Z,51.8724,-177.8685,11.8,1.8,ml,,,,0.48,ak,ak0201abrox3,2020-01-28T17:56:09.116Z,"18km E of Tanaga Volcano, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2020-01-28T01:17:40.510Z,33.5026667,-116.7798333,1.33,1.06,ml,37,32,0.01969,0.22,ci,ci39284384,2020-01-28T01:21:23.150Z,"10km NE of Aguanga, CA",earthquake,0.21,0.33,0.107,27,automatic,ci,ci
2020-01-28T01:17:39.110Z,60.5533,-152.1646,79.3,1.9,ml,,,,0.81,ak,ak0201abqvlx,2020-01-28T01:29:16.088Z,"32km ENE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-28T01:14:57.200Z,63.0642,-151.9901,9.8,1.7,ml,,,,0.58,ak,ak0201abq9w3,2020-01-28T01:18:43.196Z,"126km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-28T01:13:12.870Z,19.2005005,-155.4234924,31.33,1.73,md,31,154,0.04425,0.15,hv,hv71354712,2020-01-28T01:16:40.040Z,"5km E of Pahala, Hawaii",earthquake,0.67,1.01,0.11,5,automatic,hv,hv
2020-01-28T01:09:25.810Z,19.1448326,-155.4850006,30.68,2.22,md,20,214,0.1038,0.16,hv,hv71354707,2020-01-28T01:12:26.900Z,"6km S of Pahala, Hawaii",earthquake,1.21,1.38,1.27,3,automatic,hv,hv
2020-01-28T01:04:38.640Z,19.4594994,-155.6000061,-1.12,1.81,ml,11,90,0.008056,0.21,hv,hv71354692,2020-01-28T01:10:12.830Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.35,0.08,3,automatic,hv,hv
